,AR ID (string),Landfall Datetime,Max ERM,Max IVT,End Season Year,Month,AR ID (Number)
21,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00329.1900.nc,2001-12-08T08:00:00,0.6300594210624695,945.2027,2001,12,329.19
22,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00103.6000.nc,2005-07-31T05:00:00,1.8592073917388916,1214.3486,2005,8,103.6
23,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00103.7000.nc,2005-08-01T03:00:00,1.8592073917388916,687.66736,2005,8,103.7
24,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.0900.nc,2005-09-28T19:00:00,1.6581287384033203,3443.0503,2005,9,207.09
25,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.1300.nc,2005-10-06T19:00:00,0.6512577533721924,2007.6814,2005,10,207.13
26,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.1400.nc,2005-10-12T16:00:00,0.6236012578010559,2309.889,2005,10,207.14
27,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.1500.nc,2005-10-14T19:00:00,1.5815556049346924,2193.074,2005,10,207.15
28,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.1800.nc,2005-10-25T18:00:00,0.9272729158401489,1223.3768,2005,10,207.18
29,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2000.nc,2005-10-27T19:00:00,1.4239120483398438,1318.2042,2005,10,207.2
30,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2100.nc,2005-11-03T11:00:00,2.144010305404663,1602.5054,2005,11,207.21
31,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2300.nc,2005-11-09T14:00:00,1.4823359251022339,1514.6948,2005,11,207.23
32,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2500.nc,2005-11-12T11:00:00,1.04867684841156,1509.825,2005,11,207.25
33,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00402.2000.nc,2005-12-21T06:00:00,3.2378954887390137,2462.1143,2005,12,402.2
34,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00402.3000.nc,2005-12-22T09:00:00,2.765503168106079,1455.669,2005,12,402.3
35,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00402.4000.nc,2006-01-03T13:00:00,3.2378954887390137,1791.0466,2005,1,402.4
36,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00402.6000.nc,2006-01-07T03:00:00,2.0174288749694824,744.46497,2005,1,402.6
37,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00483.2000.nc,2006-01-29T21:00:00,1.239537239074707,1552.2905,2005,1,483.2
38,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00483.3000.nc,2006-02-01T11:00:00,0.9877507090568542,968.4004,2005,2,483.3
39,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00561.2000.nc,2006-03-08T19:00:00,1.3193460702896118,1166.0493,2005,3,561.2
40,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00003.8000.nc,2006-07-09T05:00:00,0.6514726281166077,1979.4965,2006,7,3.8
41,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00208.0300.nc,2006-10-08T07:00:00,1.453877568244934,1972.3124,2006,10,208.03
42,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00208.0500.nc,2006-10-18T18:00:00,0.4781356155872345,2897.4478,2006,10,208.05
43,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00208.1100.nc,2006-10-26T20:00:00,0.9296950697898865,1090.932,2006,10,208.11
44,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00423.2000.nc,2007-02-07T01:00:00,1.0737965106964111,1516.7357,2006,2,423.2
45,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00423.3000.nc,2007-02-08T20:00:00,1.1332976818084717,1231.061,2006,2,423.3
46,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00481.3000.nc,2007-03-10T19:00:00,0.8464773297309875,1314.025,2006,3,481.3
47,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00038.1000.nc,2007-07-17T07:00:00,1.7038893699645996,3644.6182,2007,7,38.1
48,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00038.1200.nc,2007-07-14T15:00:00,0.9245284199714661,791.9585,2007,7,38.12
49,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00038.1300.nc,2007-07-17T17:00:00,1.161612868309021,551.91986,2007,7,38.13
50,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00038.1500.nc,2007-07-22T22:00:00,1.0343929529190063,703.4963,2007,7,38.15
51,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00267.2400.nc,2007-12-25T18:00:00,0.7490721940994263,1288.5258,2007,12,267.24
52,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00394.3000.nc,2008-01-08T05:00:00,1.6539021730422974,1570.6572,2007,1,394.3
53,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00483.2000.nc,2008-02-29T18:00:00,0.754364550113678,1339.0046,2007,2,483.2
54,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00483.3000.nc,2008-02-23T20:00:00,1.0558161735534668,1453.4851,2007,2,483.3
55,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1100.nc,2008-09-24T17:00:00,0.45592957735061646,655.56244,2008,9,158.11
56,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1200.nc,2008-09-27T09:00:00,1.0131338834762573,1442.2576,2008,9,158.12
57,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1400.nc,2008-10-03T09:00:00,1.0131338834762573,2063.1785,2008,10,158.14
58,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1500.nc,2008-10-06T22:00:00,0.4869519770145416,1147.7772,2008,10,158.15
59,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1800.nc,2008-10-16T03:00:00,0.3882739245891571,1750.7234,2008,10,158.18
60,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.1900.nc,2008-10-20T11:00:00,0.23721963167190552,1727.1891,2008,10,158.19
61,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.2000.nc,2008-10-24T19:00:00,0.17186708748340607,2195.6816,2008,10,158.2
62,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.2500.nc,2008-10-29T17:00:00,1.2772302627563477,945.448,2008,10,158.25
63,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.2900.nc,2008-11-05T19:00:00,1.5719813108444214,1693.5259,2008,11,158.29
64,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.3100.nc,2008-11-11T10:00:00,1.9220209121704102,1858.1814,2008,11,158.31
65,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.3500.nc,2008-11-21T23:00:00,0.6571005582809448,1361.1959,2008,11,158.35
66,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.3700.nc,2008-11-28T16:00:00,1.1376491785049438,2085.8154,2008,11,158.37
67,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.3800.nc,2008-11-27T14:00:00,1.1753987073898315,722.6774,2008,11,158.38
68,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2008060100_2009063023/lpt_system_mask_ar.lptid00158.4300.nc,2008-12-09T20:00:00,0.4734598696231842,1429.27,2008,12,158.43
69,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2009060100_2010063023/lpt_system_mask_ar.lptid00343.4000.nc,2009-11-30T16:00:00,0.4708477258682251,880.7624,2009,11,343.4
70,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2009060100_2010063023/lpt_system_mask_ar.lptid00343.6000.nc,2009-12-14T21:00:00,1.321982741355896,1207.63,2009,12,343.6
71,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2009060100_2010063023/lpt_system_mask_ar.lptid00343.9000.nc,2009-12-13T04:00:00,1.3024535179138184,672.43463,2009,12,343.9
72,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00040.1400.nc,2010-08-07T16:00:00,0.4161931872367859,695.3244,2010,8,40.14
73,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00040.1500.nc,2010-08-19T01:00:00,0.4676564931869507,1965.7006,2010,8,40.15
74,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00254.2000.nc,2010-11-01T02:00:00,1.6056745052337646,2064.8455,2010,10,254.2
75,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00254.6000.nc,2010-11-06T20:00:00,1.6056745052337646,1827.1085,2010,11,254.6
76,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00254.8000.nc,2010-11-07T18:00:00,0.9314011931419373,570.9301,2010,11,254.8
77,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00292.1000.nc,2010-11-13T12:00:00,0.883265495300293,1692.6517,2010,11,292.1
78,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00292.4000.nc,2010-11-16T02:00:00,0.8881974220275879,1248.4421,2010,11,292.4
79,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00292.5000.nc,2010-11-26T07:00:00,1.1520684957504272,1277.4232,2010,11,292.5
80,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00292.6000.nc,2010-11-17T11:00:00,0.8881974220275879,991.8585,2010,11,292.6
81,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2010060100_2011063023/lpt_system_mask_ar.lptid00681.6000.nc,2011-06-27T18:00:00,1.298336386680603,2397.1418,2010,6,681.6
82,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00022.0600.nc,2011-06-27T18:00:00,1.298336386680603,2397.1418,2011,6,22.06
83,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00022.1200.nc,2011-07-21T08:00:00,1.0764081478118896,2480.318,2011,7,22.12
84,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00231.2000.nc,2011-10-02T19:00:00,0.7381730079650879,1117.7323,2011,10,231.2
85,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00231.2300.nc,2011-10-05T10:00:00,0.890566885471344,824.7885,2011,10,231.23
86,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00231.2500.nc,2011-10-08T20:00:00,0.9909424781799316,2026.839,2011,10,231.25
87,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00231.2900.nc,2011-10-17T19:00:00,0.7495977878570557,1366.1022,2011,10,231.29
88,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00306.7000.nc,2011-11-11T14:00:00,1.054871678352356,917.16003,2011,11,306.7
89,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00380.3000.nc,2011-12-20T05:00:00,0.5177572965621948,1742.2552,2011,12,380.3
90,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00380.5000.nc,2011-12-23T11:00:00,1.266992449760437,1234.0967,2011,12,380.5
91,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00380.6000.nc,2011-12-27T14:00:00,1.6994973421096802,1697.2023,2011,12,380.6
92,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00574.5000.nc,2012-04-02T21:00:00,0.4947349555883769,1633.3561,2011,4,574.5
93,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00639.0800.nc,2012-06-03T10:00:00,1.0000000287035173,1083.2539,2011,6,639.08
94,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00639.1100.nc,2012-06-14T16:00:00,0.6202172913556826,2045.8679,2011,6,639.11
95,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00639.1200.nc,2012-06-17T04:00:00,0.4823327647710913,1370.3357,2011,6,639.12
96,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2011060100_2012063023/lpt_system_mask_ar.lptid00639.1300.nc,2012-06-28T19:00:00,0.6233539818236546,2565.6187,2011,6,639.13
