,AR ID (string),Overlap Datetimes,Landfall?,Max IVT,End Season Year,AR ID (Number)
74,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00284.1000.nc,2004-10-25T18:00:00,True,694.4749,2004,284.1
75,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00369.1000.nc,2004-12-07T20:00:00,True,2726.196,2004,369.1
76,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00369.6000.nc,2004-12-15T11:00:00,True,1821.2625,2004,369.6
77,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00369.9000.nc,2004-12-25T18:00:00,True,1693.8744,2004,369.9
78,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00404.5000.nc,2005-01-08T17:00:00,True,866.1238,2004,404.5
79,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00452.0200.nc,2005-01-31T07:00:00,True,1383.1927,2004,452.02
80,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00452.0400.nc,2005-02-02T03:00:00,True,1216.3566,2004,452.04
81,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00452.1100.nc,2005-02-12T01:00:00,True,840.23883,2004,452.11
82,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00498.1000.nc,2005-02-21T00:00:00,True,695.9825,2004,498.1
83,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00551.1000.nc,2005-03-26T07:00:00,True,1301.7739,2004,551.1
84,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2004060100_2005063023/lpt_system_mask_ar.lptid00560.1000.nc,2005-04-01T03:00:00,True,1431.0717,2004,560.1
85,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00203.1000.nc,2005-08-28T00:00:00,True,727.53,2005,203.1
86,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00326.3000.nc,2005-11-24T17:00:00,True,1930.7356,2005,326.3
87,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00326.7000.nc,2005-11-26T06:00:00,True,1934.9222,2005,326.7
88,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00367.4000.nc,2005-12-07T15:00:00,True,958.0664,2005,367.4
89,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00446.1000.nc,2006-01-09T04:00:00,True,1837.2772,2005,446.1
90,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00446.5000.nc,2006-01-16T11:00:00,True,1400.8541,2005,446.5
91,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00480.2000.nc,2006-01-23T08:00:00,True,925.9196,2005,480.2
92,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00507.1000.nc,2006-02-11T10:00:00,True,1464.0636,2005,507.1
93,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00512.1000.nc,2006-02-12T21:00:00,True,1191.5931,2005,512.1
94,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00555.1000.nc,2006-02-26T16:00:00,True,1117.7916,2005,555.1
95,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00563.1000.nc,2006-03-01T11:00:00,True,646.86346,2005,563.1
96,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00569.1000.nc,2006-03-05T02:00:00,True,815.1381,2005,569.1
97,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00641.1000.nc,2006-05-07T06:00:00,True,1978.3075,2005,641.1
98,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00701.1000.nc,2006-05-19T14:00:00,True,1883.5482,2005,701.1
99,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00745.2000.nc,2006-06-15T01:00:00,True,1924.7672,2005,745.2
100,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00786.1000.nc,2006-06-24T10:00:00,True,234.45015,2005,786.1
101,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00003.2000.nc,2006-06-15T01:00:00,True,1924.7672,2006,3.2
102,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00046.1000.nc,2006-06-24T10:00:00,True,234.45015,2006,46.1
103,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2006060100_2007063023/lpt_system_mask_ar.lptid00165.2000.nc,2006-09-08T21:00:00,True,1079.1859,2006,165.2
